nombre;estacion;evento;tiempo;max;min;promedio;stdev;latitud;longitud;fecha;hora
escenario2/data/LP/2018-09-17-2105-50S.LC05__001_00_01;LC05;LP;80;-25;-65;-43.9208125;5.662832051;-23.357636;-67.76967;2018-09-17;210550
escenario2/data/LP/2018-09-18-0127-30S.LC05__001_00_01;LC05;LP;50;-103;-121;-112.4024;1.994210179;-23.357636;-67.76967;2018-09-18;012730
escenario2/data/LP/2018-09-18-2352-00S.LC05__001_00_01;LC05;LP;250;-59;-89;-74.50936;2.917525045;-23.357636;-67.76967;2018-09-18;235200
escenario2/data/LP/2018-09-22-1311-25S.LC08__001_00_01;LC08;LP;30;-122;-153;-138.9986667;2.798094272;-23.389544;-67.732438;2018-09-22;131125
escenario2/data/LP/2018-09-22-1350-55S.LC05__001_00_01;LC05;LP;45;-103;-139;-121.5453333;4.622451298;-23.357636;-67.76967;2018-09-22;135055
escenario2/data/LP/2018-09-22-1956-58S.LC05__001_00_01;LC05;LP;57;22;-24;-2.310087719;4.317679282;-23.357636;-67.76967;2018-09-22;195658
escenario2/data/LP/2018-09-22-2046-20S.LC05__001_00_01;LC05;LP;35;14;-19;-2.628714286;4.137529084;-23.357636;-67.76967;2018-09-22;204620
escenario2/data/LP/2018-09-22-2218-00S.LC05__001_00_01;LC05;LP;25;-10;-21;-15.7502;1.659337205;-23.357636;-67.76967;2018-09-22;221800
escenario2/data/LP/2018-09-22-2232-49S.LC05__001_00_01;LC05;LP;46;-3;-35;-19.2601087;3.579266379;-23.357636;-67.76967;2018-09-22;223249
escenario2/data/LP/2018-09-23-1835-00S.LC05__001_00_01;LC05;LP;40;4;-21;-7.38475;3.565980572;-23.357636;-67.76967;2018-09-23;183500
escenario2/data/LP/2018-09-24-1931-30S.LC05__001_00_01;LC05;LP;60;25;-46;-7.669666667;7.029038333;-23.357636;-67.76967;2018-09-24;193130
escenario2/data/LP/2018-09-26-1914-30S.LC05__001_00_01;LC05;LP;200;-7;-38;-23.54495;4.348284662;-23.357636;-67.76967;2018-09-26;191430
escenario2/data/LP/2018-09-27-0336-41S.LC05__001_00_01;LC05;LP;44;-119;-136;-127.6113636;1.805762985;-23.357636;-67.76967;2018-09-27;033641
escenario2/data/LP/2018-09-27-1839-35S.LC05__001_00_01;LC05;LP;40;-2;-34;-17.38925;3.859304916;-23.357636;-67.76967;2018-09-27;183935
escenario2/data/LP/2018-09-27-1932-05S.LC05__001_00_01;LC05;LP;45;4;-31;-11.29922222;3.759302455;-23.357636;-67.76967;2018-09-27;193205
escenario2/data/LP/2018-09-28-1022-35S.LC05__001_00_01;LC05;LP;245;-140;-180;-161.4062245;4.295306175;-23.357636;-67.76967;2018-09-28;102235
escenario2/data/LP/2018-09-28-1240-00S.LC05__001_00_01;LC05;LP;100;-124;-175;-147.22455;5.688200708;-23.357636;-67.76967;2018-09-28;124000
escenario2/data/LP/2018-09-28-1338-13S.LC05__001_00_01;LC05;LP;32;-105;-133;-119.20375;4.666842984;-23.357636;-67.76967;2018-09-28;133813
escenario2/data/LP/2018-09-28-1400-51S.LC08__001_00_01;LC08;LP;149;-24;-150;-81.84973154;13.37841733;-23.389544;-67.732438;2018-09-28;140051
escenario2/data/LP/2018-09-29-0304-45S.LC08__001_00_01;LC08;LP;85;-176;-201;-187.5635882;2.715741272;-23.389544;-67.732438;2018-09-29;030445
escenario2/data/LP/2018-09-29-0517-06S.LC05__001_00_01;LC05;LP;54;-124;-140;-132.2496296;1.907757034;-23.357636;-67.76967;2018-09-29;051706
escenario2/data/LP/2018-09-29-0540-07S.LC05__001_00_01;LC05;LP;203;-81;-196;-135.8164039;11.50788921;-23.357636;-67.76967;2018-09-29;054007
escenario2/data/LP/2018-09-29-2114-50S.LC08__001_00_01;LC08;LP;40;-28;-106;-67.886875;8.850625839;-23.389544;-67.732438;2018-09-29;211450
escenario2/data/LP/2018-10-01-2003-50S.LC05__001_00_01;LC05;LP;45;24;-27;-0.781444444;6.149264646;-23.357636;-67.76967;2018-10-01;200350
escenario2/data/LP/2018-10-01-2201-40S.LC09__001_00_01;LC09;LP;55;8;-11;-1.613181818;2.021904787;-23.334163;-67.750619;2018-10-01;220140
escenario2/data/LP/2018-10-02-0019-20S.LC05__001_00_01;LC05;LP;80;-44;-68;-55.3705625;2.728139647;-23.357636;-67.76967;2018-10-02;001920
escenario2/data/LP/2018-10-02-1034-41S.LC05__001_00_01;LC05;LP;54;-154;-180;-167.1423148;2.455874705;-23.357636;-67.76967;2018-10-02;103441
escenario2/data/LP/2018-10-02-1212-37S.LC05__001_00_01;LC05;LP;163;25;-362;-162.3270859;36.75895254;-23.357636;-67.76967;2018-10-02;121237
escenario2/data/LP/2018-10-02-2008-55S.LC05__001_00_01;LC05;LP;45;13;-25;-5.551;5.329317144;-23.357636;-67.76967;2018-10-02;200855
escenario2/data/LP/2018-10-03-0354-08S.LC05__001_00_01;LC05;LP;82;-86;-167;-120.6727439;8.189138466;-23.357636;-67.76967;2018-10-03;035408
escenario2/data/LP/2018-10-03-1421-20S.LC05__001_00_01;LC05;LP;80;-81;-98;-89.570375;2.339801778;-23.357636;-67.76967;2018-10-03;142120
escenario2/data/LP/2018-10-03-1831-40S.LC05__001_00_01;LC05;LP;100;24;-22;3.0208;4.927653332;-23.357636;-67.76967;2018-10-03;183140
escenario2/data/LP/2018-10-04-0917-55S.LC05__001_00_01;LC05;LP;45;-133;-167;-148.726;3.486327517;-23.357636;-67.76967;2018-10-04;091755
escenario2/data/LP/2018-10-04-2013-01S.LC05__001_00_01;LC05;LP;74;32;-14;7.557027027;6.395912278;-23.357636;-67.76967;2018-10-04;201301
escenario2/data/LP/2018-10-04-2317-07S.LC05__001_00_01;LC05;LP;43;-24;-42;-31.56360465;1.806616015;-23.357636;-67.76967;2018-10-04;231707
escenario2/data/LP/2018-10-05-0139-38S.LC05__001_00_01;LC05;LP;32;-76;-93;-84.0184375;1.997256883;-23.357636;-67.76967;2018-10-05;013938
escenario2/data/LP/2018-10-05-1740-40S.LC06__001_00_01;LC06;LP;70;-5;-150;-90.82942857;12.70202086;-23.395901;-67.709903;2018-10-05;174040
escenario2/data/LP/2018-10-06-1330-20S.LC05__001_00_01;LC05;LP;50;-84;-121;-104.0021;5.590303712;-23.357636;-67.76967;2018-10-06;133020
escenario2/data/LP/2018-10-07-0139-11S.LC05__001_00_01;LC05;LP;39;-69;-103;-86.13512821;3.989691442;-23.357636;-67.76967;2018-10-07;013911
escenario2/data/LP/2018-10-07-0903-54S.LC05__001_00_01;LC05;LP;46;-103;-135;-120.283913;3.475229413;-23.357636;-67.76967;2018-10-07;090354
escenario2/data/LP/2018-10-07-1702-40S.LC05__001_00_01;LC05;LP;60;-67;-121;-92.63216667;7.540901713;-23.357636;-67.76967;2018-10-07;170240
escenario2/data/LP/2018-10-07-2002-45S.LC05__001_00_01;LC05;LP;45;-46;-101;-78.55511111;4.647516241;-23.357636;-67.76967;2018-10-07;200245
escenario2/data/LP/2018-10-08-1206-43S.LC05__001_00_01;LC05;LP;27;-143;-163;-152.4737037;2.184044241;-23.357636;-67.76967;2018-10-08;120643
escenario2/data/LP/2018-10-08-1259-35S.LC09__001_00_01;LC09;LP;15;-110;-148;-127.0743333;4.5868807;-23.334163;-67.750619;2018-10-08;125935
escenario2/data/LP/2018-10-08-1855-59S.LC05__001_00_01;LC05;LP;16;-2;-51;-25.696875;5.423962134;-23.357636;-67.76967;2018-10-08;185559
escenario2/data/LP/2018-10-08-2222-50S.LC06__001_00_01;LC06;LP;30;-99;-178;-136.6206667;7.811174019;-23.395901;-67.709903;2018-10-08;222250
escenario2/data/LP/2018-10-09-1001-45S.LC05__001_00_01;LC05;LP;55;-156;-172;-163.4563636;1.611353314;-23.357636;-67.76967;2018-10-09;100145
escenario2/data/LP/2018-10-09-1229-12S.LC05__001_00_01;LC05;LP;168;-81;-212;-152.7764881;14.36858907;-23.357636;-67.76967;2018-10-09;122912
escenario2/data/LP/2018-10-09-1841-45S.LC05__001_00_01;LC05;LP;45;7;-39;-15.37033333;4.580376974;-23.357636;-67.76967;2018-10-09;184145
escenario2/data/LP/2018-10-10-0928-20S.LC05__001_00_01;LC05;LP;40;-132;-190;-161.65775;5.014241213;-23.357636;-67.76967;2018-10-10;092820
escenario2/data/LP/2018-10-10-1347-16S.LC05__001_00_01;LC05;LP;32;-99;-125;-111.2314063;3.688628796;-23.357636;-67.76967;2018-10-10;134716
escenario2/data/LP/2018-10-10-2107-15S.LC09__001_00_01;LC09;LP;25;66;31;45.483;3.356681546;-23.334163;-67.750619;2018-10-10;210715
escenario2/data/LP/2018-10-12-0337-05S.LC05__001_00_01;LC05;LP;140;-90;-146;-118.7246429;6.01155137;-23.357636;-67.76967;2018-10-12;033705
escenario2/data/LP/2018-10-12-0358-45S.LC05__001_00_01;LC05;LP;74;55;-305;-121.5483108;48.10915479;-23.357636;-67.76967;2018-10-12;035845
escenario2/data/LP/2018-10-12-0422-14S.LC05__001_00_01;LC05;LP;41;-116;-135;-124.5746341;2.216191083;-23.357636;-67.76967;2018-10-12;042214
escenario2/data/LP/2018-10-13-0152-41S.LC05__001_00_01;LC05;LP;29;-90;-107;-99.07103448;1.864400329;-23.357636;-67.76967;2018-10-13;015241
escenario2/data/LP/2018-10-13-1103-38S.LC05__001_00_01;LC05;LP;37;-150;-165;-157.1195946;1.762490513;-23.357636;-67.76967;2018-10-13;110338
escenario2/data/LP/2018-10-13-1128-43S.LC05__001_00_01;LC05;LP;67;-138;-175;-157.3527612;3.927909111;-23.357636;-67.76967;2018-10-13;112843
escenario2/data/LP/2018-10-13-1131-30S.LC05__001_00_01;LC05;LP;60;-125;-190;-157.2935833;6.173766448;-23.357636;-67.76967;2018-10-13;113130
escenario2/data/LP/2018-10-14-0536-12S.LC05__001_00_01;LC05;LP;168;-126;-155;-139.8460714;2.672400169;-23.357636;-67.76967;2018-10-14;053612
escenario2/data/LP/2018-10-14-1315-17S.LC05__001_00_01;LC05;LP;33;-119;-158;-138.5604545;5.630596591;-23.357636;-67.76967;2018-10-14;131517
escenario2/data/LP/2018-10-14-1344-40S.LC05__001_00_01;LC05;LP;70;-110;-138;-124.0346429;4.475809569;-23.357636;-67.76967;2018-10-14;134440
escenario2/data/LP/2018-10-14-1808-40S.LC05__001_00_01;LC05;LP;110;9;-39;-14.37004545;4.491742221;-23.357636;-67.76967;2018-10-14;180840
escenario2/data/LP/2018-10-14-1849-27S.LC05__001_00_01;LC05;LP;178;30;-41;-7.627162921;6.436623472;-23.357636;-67.76967;2018-10-14;184927
escenario2/data/LP/2018-10-15-0945-15S.LC06__001_00_01;LC06;LP;45;-165;-223;-192.8093333;6.409011156;-23.395901;-67.709903;2018-10-15;094515
escenario2/data/LP/2018-10-15-1437-05S.LC05__001_00_01;LC05;LP;35;-70;-106;-87.83485714;3.717162798;-23.357636;-67.76967;2018-10-15;143705
escenario2/data/LP/2018-10-16-1334-55S.LC05__001_00_01;LC05;LP;145;-96;-127;-112.4484828;4.047421628;-23.357636;-67.76967;2018-10-16;133455
escenario2/data/LP/2018-10-16-1845-30S.LC05__001_00_01;LC05;LP;65;20;-34;-6.433076923;5.856513645;-23.357636;-67.76967;2018-10-16;184530
escenario2/data/LP/2018-10-16-1847-14S.LC06__001_00_01;LC06;LP;76;-30;-123;-78.78592105;10.49732857;-23.395901;-67.709903;2018-10-16;184714
escenario2/data/LP/2018-10-17-0655-40S.LC06__001_00_01;LC06;LP;30;-151;-214;-180.151;6.863638418;-23.395901;-67.709903;2018-10-17;065540
escenario2/data/LP/2018-10-17-1110-00S.LC05__001_00_01;LC05;LP;50;-124;-140;-131.3273;1.967377623;-23.357636;-67.76967;2018-10-17;111000
escenario2/data/LP/2018-10-17-1419-12S.LC05__001_00_01;LC05;LP;48;-74;-108;-91.12875;4.05435549;-23.357636;-67.76967;2018-10-17;141912
escenario2/data/LP/2018-10-18-0413-20S.LC05__001_00_01;LC05;LP;70;-108;-132;-120.1022857;2.044601373;-23.357636;-67.76967;2018-10-18;041320
escenario2/data/LP/2018-10-18-1808-55S.LC05__001_00_01;LC05;LP;35;19;-9;5.813571429;3.019785014;-23.357636;-67.76967;2018-10-18;180855
escenario2/data/LP/2018-10-18-1841-20S.LC05__001_00_01;LC05;LP;70;21;2;11.89978571;2.487948084;-23.357636;-67.76967;2018-10-18;184120
escenario2/data/LP/2018-10-18-1845-30S.LC05__001_00_01;LC05;LP;50;28;-1;12.6551;2.600373817;-23.357636;-67.76967;2018-10-18;184530
escenario2/data/LP/2018-10-18-2136-40S.LC05__001_00_01;LC05;LP;55;30;0;13.50936364;5.058215959;-23.357636;-67.76967;2018-10-18;213640
escenario2/data/LP/2018-10-19-0133-50S.LC05__001_00_01;LC05;LP;45;-47;-86;-67.239;3.469532645;-23.357636;-67.76967;2018-10-19;013350
escenario2/data/LP/2018-10-19-1829-10S.LC05__001_00_01;LC05;LP;50;28;7;16.9757;2.279146663;-23.357636;-67.76967;2018-10-19;182910
escenario2/data/LP/2018-10-19-2331-22S.LC08__001_00_01;LC08;LP;132;-73;-155;-111.2484848;7.171772158;-23.389544;-67.732438;2018-10-19;233122
escenario2/data/LP/2018-10-20-1837-00S.LC05__001_00_01;LC05;LP;80;27;-4;11.76025;3.87140413;-23.357636;-67.76967;2018-10-20;183700
escenario2/data/LP/2018-10-21-0343-13S.LC08__001_00_01;LC08;LP;47;-154;-186;-169.5071277;3.536369133;-23.389544;-67.732438;2018-10-21;034313
escenario2/data/TC/2018-03-03-2122-39S.LC05__001_00_01;LC05;TC;87;73;24;48.40706897;4.146593468;-23.357636;-67.76967;2018-03-03;212239
escenario2/data/TC/2018-03-04-0956-26S.LC05__001_00_01;LC05;TC;64;-117;-156;-138.4717188;3.281312644;-23.357636;-67.76967;2018-03-04;095626
escenario2/data/TC/2018-03-04-1133-27S.LC05__001_00_01;LC05;TC;123;-132;-156;-143.880122;2.28394431;-23.357636;-67.76967;2018-03-04;113327
escenario2/data/TC/2018-03-04-1335-40S.LC05__001_00_01;LC05;TC;75;-95;-116;-105.777;2.223196872;-23.357636;-67.76967;2018-03-04;133540
escenario2/data/TC/2018-03-04-1747-20S.LC05__001_00_01;LC05;TC;70;54;16;35.44678571;3.785464261;-23.357636;-67.76967;2018-03-04;174720
escenario2/data/TC/2018-03-04-2016-24S.LC05__001_00_01;LC05;TC;226;87;33;60.30672566;2.960714588;-23.357636;-67.76967;2018-03-04;201624
escenario2/data/TC/2018-03-04-2232-30S.LC05__001_00_01;LC05;TC;31;50;21;32.83806452;3.007555453;-23.357636;-67.76967;2018-03-04;223230
escenario2/data/TC/2018-03-05-0027-52S.LC04__001_00_01;LC04;TC;28;36;9;20.19321429;2.772084767;-23.32962;-67.793049;2018-03-05;002752
escenario2/data/TC/2018-03-05-0115-30S.LC07__001_00_01;LC07;TC;30;-185;-239;-207.966;4.753789085;-23.377927;-67.720104;2018-03-05;011530
escenario2/data/TC/2018-03-05-0325-38S.LC05__001_00_01;LC05;TC;102;-81;-95;-88.56808824;1.633674816;-23.357636;-67.76967;2018-03-05;032538
escenario2/data/TC/2018-03-05-0527-36S.LC05__001_00_01;LC05;TC;16;-108;-119;-113.1378125;1.496268764;-23.357636;-67.76967;2018-03-05;052736
escenario2/data/TC/2018-03-05-1846-49S.LC05__001_00_01;LC05;TC;96;74;39;56.15479167;3.583497761;-23.357636;-67.76967;2018-03-05;184649
escenario2/data/TC/2018-03-05-2006-13S.LC05__001_00_01;LC05;TC;21;94;42;65.94738095;6.027424847;-23.357636;-67.76967;2018-03-05;200613
escenario2/data/TC/2018-03-05-2202-05S.LC09__001_00_01;LC09;TC;20;11;-10;1.42025;2.132636851;-23.334163;-67.750619;2018-03-05;220205
escenario2/data/TC/2018-03-05-2310-44S.LC05__001_00_01;LC05;TC;156;32;5;19.79;2.694510564;-23.357636;-67.76967;2018-03-05;231044
escenario2/data/TC/2018-03-05-2320-51S.LC05__001_00_01;LC05;TC;59;22;8;15.09686441;1.713858863;-23.357636;-67.76967;2018-03-05;232051
escenario2/data/TC/2018-03-05-2338-06S.LC08__001_00_01;LC08;TC;15;68;-242;-102.249;14.9085322;-23.389544;-67.732438;2018-03-05;233806
escenario2/data/TC/2018-03-06-0118-32S.LC03__001_00_01;LC03;TC;58;-11;-60;-34.95267241;3.759023823;-23.37644;-67.709105;2018-03-06;011832
escenario2/data/TC/2018-03-06-0124-36S.LC01__001_00_01;LC01;TC;54;-20;-88;-53.65657407;4.481104705;-23.418386;-67.700677;2018-03-06;012436
escenario2/data/TC/2018-03-06-0148-10S.LC04__001_00_01;LC04;TC;60;16;-25;-4.644083333;3.113263025;-23.32962;-67.793049;2018-03-06;014810
escenario2/data/TC/2018-03-06-0300-45S.LC09__001_00_01;LC09;TC;204;-100;-169;-133.5805882;6.796158492;-23.334163;-67.750619;2018-03-06;030045
escenario2/data/TC/2018-03-06-0308-24S.LC05__001_00_01;LC05;TC;76;-70;-94;-82.95677632;1.83454788;-23.357636;-67.76967;2018-03-06;030824
escenario2/data/TC/2018-03-06-0331-40S.LC01__001_00_01;LC01;TC;35;-52;-103;-79.09971429;4.837124285;-23.418386;-67.700677;2018-03-06;033140
escenario2/data/TC/2018-03-06-0402-00S.LC09__001_00_01;LC09;TC;60;-122;-156;-137.7618333;3.293874614;-23.334163;-67.750619;2018-03-06;040200
escenario2/data/TC/2018-03-06-0412-30S.LC04__001_00_01;LC04;TC;25;-27;-46;-36.03;2.216100178;-23.32962;-67.793049;2018-03-06;041230
escenario2/data/TC/2018-03-06-0515-20S.LC05__001_00_01;LC05;TC;140;-102;-117;-110.3187857;1.699164907;-23.357636;-67.76967;2018-03-06;051520
escenario2/data/TC/2018-03-06-0553-23S.LC06__001_00_01;LC06;TC;117;-148;-173;-161.2605983;2.683527399;-23.395901;-67.709903;2018-03-06;055323
escenario2/data/TC/2018-03-06-1115-48S.LC07__001_00_01;LC07;TC;18;-43;-416;-245.7041667;34.10594579;-23.377927;-67.720104;2018-03-06;111548
escenario2/data/TC/2018-03-06-1815-35S.LC04__001_00_01;LC04;TC;26;185;35;109.6871154;19.66254706;-23.32962;-67.793049;2018-03-06;181535
escenario2/data/TC/2018-03-06-2040-53S.LC01__001_00_01;LC01;TC;45;201;-175;41.35822222;31.59717831;-23.418386;-67.700677;2018-03-06;204053
escenario2/data/TC/2018-03-06-2133-56S.LC10__001_00_01;LC10;TC;26;-24;-125;-70.17326923;10.02898573;-23.371784;-67.734025;2018-03-06;213356
escenario2/data/TC/2018-03-07-0953-26S.LC01__001_00_01;LC01;TC;14;-126;-139;-132.5975;1.811607662;-23.418386;-67.700677;2018-03-07;095326
escenario2/data/TC/2018-03-07-1017-47S.LC07__001_00_01;LC07;TC;13;-249;-278;-263.6146154;3.388660083;-23.377927;-67.720104;2018-03-07;101747
escenario2/data/TC/2018-03-07-1406-53S.LC10__001_00_01;LC10;TC;22;87;-151;-15.1325;22.10950923;-23.371784;-67.734025;2018-03-07;140653
escenario2/data/TC/2018-03-07-1422-10S.LC05__001_00_01;LC05;TC;50;-57;-71;-63.6152;1.721838831;-23.357636;-67.76967;2018-03-07;142210
escenario2/data/TC/2018-03-07-1428-10S.LC07__001_00_01;LC07;TC;25;-11;-59;-36.657;4.819849686;-23.377927;-67.720104;2018-03-07;142810
escenario2/data/TC/2018-03-07-1817-40S.LC09__001_00_01;LC09;TC;70;199;148;173.0101429;5.123130737;-23.334163;-67.750619;2018-03-07;181740
escenario2/data/TC/2018-03-07-1825-52S.LC10__001_00_01;LC10;TC;10;146;-59;35.619;22.13962147;-23.371784;-67.734025;2018-03-07;182552
escenario2/data/TC/2018-03-07-2116-30S.LC09__001_00_01;LC09;TC;70;100;37;71.63328571;7.42484867;-23.334163;-67.750619;2018-03-07;211630
escenario2/data/TC/2018-03-08-0046-21S.LC05__001_00_01;LC05;TC;42;-7;-55;-28.49333333;3.360265485;-23.357636;-67.76967;2018-03-08;004621
escenario2/data/TC/2018-03-08-0309-23S.LC10__001_00_01;LC10;TC;16;-101;-278;-198.9609375;16.31276453;-23.371784;-67.734025;2018-03-08;030923
escenario2/data/TC/2018-03-08-0542-40S.LC05__001_00_01;LC05;TC;110;-97;-115;-106.2825455;1.780598692;-23.357636;-67.76967;2018-03-08;054240
escenario2/data/TC/2018-03-08-1116-12S.LC10__001_00_01;LC10;TC;22;-63;-365;-218.9095455;29.06538084;-23.371784;-67.734025;2018-03-08;111612
escenario2/data/TC/2018-03-08-1703-23S.LC03__001_00_01;LC03;TC;57;168;-186;37.28035088;26.44099356;-23.37644;-67.709105;2018-03-08;170323
escenario2/data/TC/2018-03-09-0125-42S.LC10__001_00_01;LC10;TC;23;-82;-297;-188.531087;16.37059635;-23.371784;-67.734025;2018-03-09;012542
escenario2/data/TC/2018-03-09-0514-46S.B2DA__001_00_01;B2DA;TC;44;-215;-501;-352.8552727;30.28639448;-23.366721;-67.732697;2018-03-09;051446
escenario2/data/TC/2018-03-09-0519-54S.B2DA__001_00_01;B2DA;TC;131;-9;-732;-354.2199084;67.47327279;-23.366721;-67.732697;2018-03-09;051954
escenario2/data/TC/2018-03-09-0527-03S.LC06__001_00_01;LC06;TC;137;-156;-186;-171.6592336;3.177838773;-23.395901;-67.709903;2018-03-09;052703
escenario2/data/TC/2018-03-09-0548-33S.B2DA__001_00_01;B2DA;TC;107;75;-799;-358.7584486;88.12689295;-23.366721;-67.732697;2018-03-09;054833
escenario2/data/TC/2018-03-09-0623-45S.LC10__001_00_01;LC10;TC;50;-218;-261;-237.7512;4.591285066;-23.371784;-67.734025;2018-03-09;062345
escenario2/data/TC/2018-03-09-0643-10S.B2DA__001_00_01;B2DA;TC;170;77;-782;-365.1764471;77.08492884;-23.366721;-67.732697;2018-03-09;064310
escenario2/data/TC/2018-03-09-0911-11S.LC10__001_00_01;LC10;TC;24;-87;-419;-244.9722917;23.36292163;-23.371784;-67.734025;2018-03-09;091111
escenario2/data/TC/2018-03-09-1025-36S.LC10__001_00_01;LC10;TC;11;-201;-305;-246.3827273;9.566697531;-23.371784;-67.734025;2018-03-09;102536
escenario2/data/TC/2018-03-09-1200-20S.LC04__001_00_01;LC04;TC;80;-69;-111;-86.7713125;3.302709422;-23.32962;-67.793049;2018-03-09;120020
escenario2/data/TC/2018-03-09-1251-40S.LC10__001_00_01;LC10;TC;19;-108;-135;-119.9286842;3.076809413;-23.371784;-67.734025;2018-03-09;125140
escenario2/data/TC/2018-03-09-2050-30S.LC03__001_00_01;LC03;TC;100;138;12;70.79385;10.31707576;-23.37644;-67.709105;2018-03-09;205030
escenario2/data/TC/2018-03-09-2235-10S.LC10__001_00_01;LC10;TC;25;-59;-194;-132.3786;11.67438487;-23.371784;-67.734025;2018-03-09;223510
escenario2/data/TC/2018-03-09-2332-34S.LC10__001_00_01;LC10;TC;15;172;-482;-170.343;56.13617388;-23.371784;-67.734025;2018-03-09;233234
escenario2/data/TC/2018-03-10-0349-39S.LC10__001_00_01;LC10;TC;28;-205;-237;-221.32875;3.827759771;-23.371784;-67.734025;2018-03-10;034939
escenario2/data/TC/2018-03-10-0425-55S.LC10__001_00_01;LC10;TC;28;-204;-249;-222.6960714;4.320728972;-23.371784;-67.734025;2018-03-10;042555
escenario2/data/TC/2018-03-10-0501-37S.LC05__001_00_01;LC05;TC;187;17;-229;-107.4106417;25.0157113;-23.357636;-67.76967;2018-03-10;050137
escenario2/data/TC/2018-03-10-0614-45S.LC10__001_00_01;LC10;TC;55;-13;-427;-221.9239091;17.47267298;-23.371784;-67.734025;2018-03-10;061445
escenario2/data/TC/2018-03-10-0900-57S.LC10__001_00_01;LC10;TC;33;-118;-323;-221.8890909;9.93329887;-23.371784;-67.734025;2018-03-10;090057
escenario2/data/TC/2018-03-10-1003-42S.B2DA__001_00_01;B2DA;TC;139;124;-785;-350.1557554;72.18717506;-23.366721;-67.732697;2018-03-10;100342
escenario2/data/TC/2018-03-10-1800-36S.LC10__001_00_01;LC10;TC;22;3184;-2390;94.46340909;380.1642875;-23.371784;-67.734025;2018-03-10;180036
escenario2/data/TC/2018-03-11-0515-39S.LC10__001_00_01;LC10;TC;161;-139;-247;-187.7007453;7.546967599;-23.371784;-67.734025;2018-03-11;051539
escenario2/data/TC/2018-03-11-0535-00S.LC10__001_00_01;LC10;TC;85;-151;-222;-189.0014706;6.442629;-23.371784;-67.734025;2018-03-11;053500
escenario2/data/TC/2018-03-11-0947-50S.LC10__001_00_01;LC10;TC;60;-190;-206;-197.23275;1.950874361;-23.371784;-67.734025;2018-03-11;094750
escenario2/data/TC/2018-03-11-1034-37S.LC07__001_00_01;LC07;TC;20;-198;-282;-240.71725;7.704174351;-23.377927;-67.720104;2018-03-11;103437
escenario2/data/TC/2018-03-11-1224-03S.LC10__001_00_01;LC10;TC;22;-69;-162;-117.8118182;9.036091591;-23.371784;-67.734025;2018-03-11;122403
escenario2/data/TC/2018-03-11-1237-14S.LC10__001_00_01;LC10;TC;16;-67;-138;-99.6646875;7.640050918;-23.371784;-67.734025;2018-03-11;123714
escenario2/data/TC/2018-03-11-1311-29S.LC07__001_00_01;LC07;TC;22;-10;-177;-102.2343182;14.90293914;-23.377927;-67.720104;2018-03-11;131129
